Timestamp,Twitch Username,Twitter (if you have one),Predictions [Super Mario Odyssey Any% Best of 3],Predictions [New Super Luigi U],Predictions [Pikmin 2],"Predictions [Mega Man X Trilogy (X/X2/X3)]",Predictions [Super Mario All Stars ],Predictions [Zelda: BOTW 8 Hour Shrine Challenge],Predictions [Forbidden Memories],Predictions [Mario Party 1 Mini Game Island Best of 3],Predictions [Mario Kart 64 ],Predictions [Spyro 1],Predictions [Crash Team Racing],Predictions [F Zero],"Predictions [BID WAR 1 (NG2/BT/SGNG)]",Predictions [Aladdin],Predictions [Magical Quest Starring Mickey Mouse],Predictions [The Lion King],Predictions [Donkey Kong 64 Any%],Predictions [Mario Power Tennis],Predictions [BID WAR 2 (Mario Golf64 vs Mario Golf: Toadstool Tour)],Predictions [SM64 Team Bingo],Predictions [MK8 Team Racing (Pie's Team vs Spike's Team],Predictions [Zelda 2],Predictions [Super Monkey Ball 2],Predictions [(BONUS) Super Monkey Ball 1 Runback],Predictions [Mario Party 3 Story Mode ],Predictions [Super Mario Odyssey 503],Predictions [Pokemon Catch 'em 8 Hour Challenge],Predictions [Sonic Adventure 2 Battle - All Stories],Predictions [Ocarina of Time: Master Quest],Predictions [Star Fox 64 Point Challenge],Predictions [Golden Eye Secret Agent],Predictions [SMRPG Lowl Level],Predictions [Grab Bag Bid War ],Predictions [Mario is Missing],Predictions [Quest 64],Predictions [Super Metroid],Predictions [Super Mario 64 Chaos Edition],TIE BREAKER Final Time of WINNER OF SMRPG LOW LEVEL (Price is Right Rules) (Example: 9:42:06),Bonus Question - Favorite Run You're looking forward to watching?
2/15/2018 13:06:21,ZeromuS_,TL_Zeromus,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,8:30:30,Forbidden Memories (always always always)
2/15/2018 13:06:38,Ceedubya93,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,3:04:56,SMRPG
2/15/2018 13:06:42,Knockoutroundabout,Knockoutroundab,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,7:30:15,Super Mario Odyssey
2/15/2018 13:06:46,Hootnebula,Hootnebula,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,9:50:00,Pokémon
2/15/2018 13:06:47,Avidzephn,,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,6:43:17,
2/15/2018 13:07:08,StaksOnStaks,Staks0nStaks,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,1:53:06,All of them.
2/15/2018 13:07:08,Waggle,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,10:34:56,mini game island
2/15/2018 13:07:09,Neostab,,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,3:07:25,pikmin 2
2/15/2018 13:07:18,Antiyami,@antiyamicraig,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,1:44:34,Super Monkey Ball 2
2/15/2018 13:07:19,CLEARTONIC,,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,10:55:48,
2/15/2018 13:07:28,crazycortez,ryanfinoo,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,9:29:44,MMX Trilogy
2/15/2018 13:07:38,Shradestar,@shradestar,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,9:50:32,MARIO party 3
2/15/2018 13:07:43,tterb1235,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,4:20:00,All of them
2/15/2018 13:08:20,imminentStorm,@Clevenger_Dan,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,9:38:54,Crash Team Racing
2/15/2018 13:08:23,Enzynix,@enzynix,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Skip this,Spikevegeta,Spikevegeta,Spikevegeta,Skip this,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Skip this,Skip this,Spikevegeta,Spikevegeta,8:58:55,aladdin
2/15/2018 13:09:23,FreezingLettuce,@thenickmarsden,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,13:37:00,Quest 64
2/15/2018 13:09:27,nyarlaBROtep,,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,10:30:01,All month! Love MOMAM
2/15/2018 13:09:32,patricktheonionboy,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,12:24:52,pokemon 
2/15/2018 13:09:37,Ecowaffle,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,11:17:28,Pikmin 2 or chaos Edition
2/15/2018 13:09:38,i_jethrobot,ijethrobot,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,10:12:17,Zelda 2!
2/15/2018 13:09:47,MasterJRoll,,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,10:11:11,Donkey Kong 64 Any%
2/15/2018 13:10:41,RaikonShurtugal,RaikonShurtugal,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,9:38:45,DK64
2/15/2018 13:10:49,Vanillu,Scyh_,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,9:15:26,MK64
2/15/2018 13:11:24,Donutguy7596,,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,9:42:05,Super Mario 64 chaos
2/15/2018 13:11:32,Thesethlord,@TheSethLord05,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,9:25:19,Ocarina of Time Master Quest
2/15/2018 13:12:31,Iron_Rings,@thPMW,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,9:50:34,DK 64
2/15/2018 13:12:52,skyMaiden,itsmeitsMary,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,10:32:17,Quest 64
2/15/2018 13:13:05,Kazakuri,Kazakuri,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,10:22:32,SM64 Chaos
2/15/2018 13:14:35,Sabby18,Sabby23sa,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,0:00:02,Mario Party 3
2/15/2018 13:15:07,morgwise,morgwise,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,12:45:16,mario 64
2/15/2018 13:15:22,troopah5,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,8:55:00,
2/15/2018 13:15:55,Kaison3_141,@Kaison3141,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,9:50:23,Donkey Kong 64 Any%
2/15/2018 13:16:29,GenericallyNamed,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,9:00:00,Pokemon Catch 'em 8 Hour Challenge
2/15/2018 13:17:52,Angelsetfree92,angelsetfree92,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,10:37:16,Spyro
2/15/2018 13:19:35,Marjevic,,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Skip this,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Skip this,Skip this,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Skip this,Iateyourpie,Skip this,Spikevegeta,Iateyourpie,Skip this,Skip this,Skip this,Skip this,Spikevegeta,9:19:26,Super Mario 64 Chaos Edition
2/15/2018 13:20:07,GenghisKahn1992,GenghisKahn,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,10:26:32,Crash Team Racing
2/15/2018 13:26:28,shofixti_tanaka,shofixti_tanaka,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,10:05:40,Super Metroid
2/15/2018 13:27:41,Noodles720,,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,10:08:24,
2/15/2018 13:27:50,Masterofligh,,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Spikevegeta,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Iateyourpie,Iateyourpie,Spikevegeta,Iateyourpie,Spikevegeta,Iateyourpie,7:15:07,Pokémon 
